month,agemths,outcometype,agemths,sex,speutered,breed,black,unpopular
10,1,0,1,1,0.0,Domestic Shorthair Mix,0,0
10,72,0,72,0,1.0,Miniature Poodle Mix,0,0
4,2,2,2,1,0.0,Labrador Retriever Mix,0,0
7,24,4,24,0,1.0,Pit Bull Mix,0,1
10,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
1,12,2,12,1,0.0,Domestic Shorthair Mix,0,0
2,24,1,24,1,1.0,Black/Tan Hound Mix,0,0
7,2,0,2,0,1.0,Domestic Shorthair Mix,1,0
10,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
12,96,4,96,0,1.0,Siamese Mix,0,0
12,0,2,0,2,Unknown,Labrador Retriever Mix,0,0
7,144,1,144,0,1.0,Chihuahua Shorthair Mix,0,1
3,12,1,12,1,1.0,Pit Bull Mix,0,1
6,132,1,132,1,1.0,Norfolk Terrier/Border Terrier,0,0
9,0,2,0,1,0.0,Domestic Shorthair Mix,0,0
4,24,1,24,0,1.0,Border Collie Mix,0,0
1,24,2,24,0,1.0,German Shepherd Mix,0,1
11,24,0,24,0,1.0,Chihuahua Shorthair Mix,1,1
6,36,1,36,0,1.0,Chihuahua Shorthair Mix,0,1
6,0,2,0,2,Unknown,Domestic Shorthair Mix,1,0
5,0,4,0,0,0.0,Domestic Shorthair Mix,0,0
3,10,0,10,1,1.0,Jack Russell Terrier Mix,0,0
1,84,1,84,1,1.0,Domestic Shorthair Mix,0,0
7,84,1,84,0,1.0,Pit Bull Mix,0,1
12,36,1,36,0,0.0,Siberian Husky,0,0
11,24,1,24,1,1.0,Scottish Terrier/Cairn Terrier,1,0
12,24,1,24,0,1.0,Domestic Medium Hair Mix,0,0
12,12,1,12,1,1.0,Labrador Retriever Mix,0,0
12,5,0,5,1,1.0,Domestic Shorthair Mix,0,0
10,8,2,8,2,Unknown,Domestic Shorthair Mix,1,0
12,3,0,3,0,0.0,Domestic Longhair Mix,0,0
3,12,0,12,0,1.0,Chihuahua Shorthair Mix,0,1
11,4,0,4,1,1.0,Domestic Medium Hair Mix,0,0
2,12,2,12,0,0.0,Domestic Shorthair Mix,0,0
11,12,2,12,0,1.0,Pit Bull Mix,0,1
8,2,0,2,0,1.0,Domestic Shorthair Mix,1,0
12,8,0,8,1,1.0,Labrador Retriever Mix,1,0
8,12,2,12,1,0.0,Domestic Shorthair Mix,0,0
11,60,1,60,0,1.0,Chihuahua Longhair Mix,0,0
9,0,2,0,1,0.0,Chihuahua Shorthair Mix,0,1
6,36,1,36,1,1.0,Labrador Retriever Mix,0,0
11,36,0,36,1,1.0,Pit Bull Mix,0,1
1,2,0,2,1,1.0,Border Collie Mix,0,0
6,3,2,3,0,0.0,Pit Bull Mix,0,1
4,120,1,120,1,0.0,Yorkshire Terrier Mix,0,0
1,60,1,60,0,1.0,American Bulldog Mix,0,0
11,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
3,84,2,84,0,1.0,Boxer,0,0
1,12,1,12,1,1.0,Miniature Poodle,0,0
8,3,0,3,0,0.0,Domestic Shorthair Mix,0,0
3,48,1,48,0,1.0,Domestic Shorthair Mix,0,0
2,36,1,36,1,0.0,Jack Russell Terrier Mix,0,0
3,1,0,1,0,1.0,Chihuahua Shorthair Mix,0,1
4,0,2,0,1,0.0,Domestic Shorthair Mix,0,0
9,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
7,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
3,12,1,12,1,1.0,German Shepherd Mix,0,1
10,0,2,0,1,0.0,Domestic Shorthair Mix,0,0
10,96,1,96,1,1.0,Russian Blue Mix,0,0
4,1,2,1,1,0.0,Domestic Shorthair Mix,0,0
2,120,1,120,0,1.0,Doberman Pinsch,0,0
11,4,1,4,0,1.0,Devon Rex Mix,0,0
6,36,1,36,0,1.0,Treeing Walker Coonhound Mix,0,0
2,24,2,24,0,0.0,Australian Cattle Dog/Labrador Retriever,1,0
1,96,1,96,1,1.0,Australian Cattle Dog Mix,0,0
3,36,0,36,1,1.0,Yorkshire Terrier/Maltese,0,0
4,9,0,9,0,1.0,Rhod Ridgeback/Labrador Retriever,0,0
10,3,0,3,0,1.0,Domestic Shorthair Mix,0,0
4,108,4,108,2,Unknown,Australian Cattle Dog/Chinese Sharpei,0,0
11,12,0,12,0,1.0,Labrador Retriever/Plott Hound,0,0
1,4,0,4,1,1.0,Domestic Shorthair Mix,0,0
5,48,4,48,0,0.0,Domestic Shorthair Mix,0,0
5,24,1,24,1,1.0,Chihuahua Shorthair Mix,0,1
6,0,2,0,0,0.0,Pit Bull Mix,0,1
11,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
12,120,0,120,0,1.0,Domestic Medium Hair Mix,0,0
10,2,2,2,1,0.0,Domestic Shorthair Mix,1,0
7,36,1,36,0,1.0,Chihuahua Shorthair Mix,0,1
12,72,2,72,0,1.0,Domestic Shorthair Mix,0,0
4,84,2,84,1,1.0,German Shepherd/Collie Rough,0,0
6,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
10,4,0,4,0,1.0,Domestic Shorthair Mix,0,0
11,60,2,60,0,1.0,Labrador Retriever Mix,0,0
11,72,1,72,0,1.0,Chihuahua Shorthair Mix,0,1
10,96,4,96,0,1.0,Domestic Medium Hair Mix,0,0
12,24,4,24,0,1.0,Labrador Retriever/Black Mouth Cur,0,0
10,2,0,2,0,1.0,Snowshoe Mix,0,0
5,4,0,4,1,1.0,Chinese Sharpei/Airedale Terrier,0,0
8,12,4,12,2,Unknown,Domestic Shorthair Mix,0,0
1,2,0,2,0,1.0,Dachshund/Chihuahua Shorthair,1,0
12,60,0,60,0,1.0,Domestic Shorthair Mix,0,0
5,2,2,2,1,1.0,Domestic Shorthair Mix,0,0
6,36,1,36,0,1.0,Domestic Shorthair Mix,0,0
6,36,1,36,0,1.0,Cardigan Welsh Corgi Mix,0,0
12,36,0,36,1,1.0,Chihuahua Shorthair Mix,0,1
6,1,2,1,1,0.0,Domestic Shorthair Mix,0,0
10,2,0,2,1,1.0,Chihuahua Shorthair Mix,1,1
12,24,0,24,1,1.0,Domestic Shorthair Mix,0,0
12,48,1,48,0,1.0,Domestic Shorthair Mix,0,0
7,0,3,0,0,0.0,Snowshoe Mix,0,0
2,84,0,84,0,1.0,Harrier,0,0
7,2,2,2,1,0.0,Domestic Longhair Mix,0,0
1,48,0,48,1,1.0,Miniature Poodle/Dachshund,0,0
10,2,2,2,0,1.0,Domestic Medium Hair Mix,0,0
11,24,2,24,2,Unknown,Domestic Shorthair Mix,0,0
8,1,2,1,1,0.0,Australian Kelpie Mix,1,0
6,36,0,36,0,1.0,Domestic Shorthair Mix,1,0
6,3,0,3,1,1.0,Domestic Shorthair Mix,0,0
10,0,4,0,0,0.0,Domestic Shorthair Mix,0,0
9,1,2,1,1,0.0,German Shepherd Mix,0,1
2,5,2,5,1,1.0,Labrador Retriever Mix,0,0
7,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
7,1,3,1,0,0.0,Domestic Shorthair Mix,0,0
12,24,0,24,1,1.0,Labrador Retriever Mix,0,0
11,144,0,144,1,1.0,Harrier Mix,0,0
12,24,1,24,0,1.0,Anatol Shepherd,0,0
12,9,1,9,0,0.0,American Staffordshire Terrier Mix,0,0
6,108,1,108,1,1.0,Basset Hound Mix,0,0
1,24,0,24,1,1.0,Miniature Schnauzer Mix,0,0
7,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
9,5,0,5,1,1.0,Rottweiler Mix,0,1
8,4,0,4,1,1.0,Mexican Hairless Mix,0,0
3,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
1,2,0,2,0,1.0,Labrador Retriever Mix,0,0
9,0,2,0,0,1.0,Domestic Shorthair Mix,0,0
10,2,0,2,0,1.0,Redbone Hound Mix,0,0
6,2,0,2,0,1.0,Domestic Shorthair Mix,1,0
5,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
10,4,2,4,0,1.0,Domestic Shorthair Mix,0,0
12,24,0,24,0,1.0,Chihuahua Shorthair Mix,0,1
7,144,2,144,0,1.0,Domestic Shorthair Mix,1,0
12,24,1,24,1,1.0,Afghan Hound Mix,0,0
1,24,1,24,0,1.0,Pointer Mix,0,0
7,36,1,36,1,0.0,Pit Bull Mix,0,1
7,2,0,2,1,1.0,Dachshund/Chihuahua Shorthair,0,0
3,36,4,36,0,0.0,Pit Bull Mix,0,1
5,60,1,60,1,1.0,Labrador Retriever Mix,0,0
5,8,0,8,0,1.0,Border Collie/Greyhound,0,0
1,120,0,120,0,1.0,Domestic Shorthair Mix,0,0
7,1,2,1,1,0.0,Miniature Poodle Mix,0,0
1,12,0,12,1,1.0,Catahoula Mix,0,0
7,72,0,72,0,1.0,Swedish Vallhund Mix,0,0
7,36,0,36,1,1.0,Domestic Shorthair Mix,0,0
11,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
2,6,1,6,1,1.0,Australian Kelpie Mix,0,0
11,12,0,12,1,0.0,Pit Bull Mix,0,1
1,0,2,0,1,0.0,Border Collie Mix,0,0
3,24,2,24,0,1.0,Papillon/Border Collie,0,0
5,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
10,5,2,5,0,0.0,Domestic Shorthair Mix,1,0
11,12,2,12,1,0.0,Domestic Shorthair Mix,0,0
9,12,2,12,1,1.0,Miniature Schnauzer/Miniature Poodle,0,0
1,12,1,12,1,1.0,Domestic Shorthair Mix,0,0
12,2,0,2,0,1.0,Labrador Retriever/German Shepherd,0,0
6,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
10,120,4,120,0,0.0,Cocker Spaniel,0,0
7,24,0,24,1,1.0,Boxer Mix,0,0
1,3,0,3,0,1.0,Border Collie Mix,0,0
8,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
9,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
9,12,0,12,1,1.0,Chihuahua Shorthair Mix,0,1
9,84,1,84,0,1.0,Chow Chow Mix,1,0
10,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
7,24,2,24,1,0.0,Labrador Retriever Mix,0,0
2,144,1,144,0,1.0,Labrador Retriever Mix,0,0
6,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
11,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
7,12,4,12,0,1.0,Pit Bull Mix,0,1
1,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
6,1,2,1,1,0.0,Domestic Shorthair Mix,0,0
5,2,0,2,1,1.0,Australian Shepherd Mix,0,0
6,1,4,1,0,0.0,Dachshund Mix,0,0
7,12,2,12,0,1.0,German Shepherd Mix,0,1
2,12,2,12,0,1.0,Domestic Shorthair Mix,0,0
11,12,1,12,0,1.0,Blue Lacy Mix,0,0
8,1,0,1,0,1.0,Dachshund Wirehair/Miniature Poodle,0,0
5,1,2,1,1,0.0,Chihuahua Shorthair Mix,0,1
6,2,0,2,0,1.0,Siamese Mix,0,0
5,12,2,12,0,0.0,Domestic Shorthair Mix,1,0
12,24,2,24,0,1.0,Domestic Shorthair Mix,0,0
9,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
1,24,1,24,0,1.0,Miniature Schnauzer Mix,0,0
3,4,0,4,0,1.0,English Pointer Mix,0,0
1,12,0,12,1,1.0,Labrador Retriever/Australian Cattle Dog,0,0
10,24,0,24,1,1.0,Chihuahua Shorthair Mix,0,1
1,7,0,7,0,1.0,Domestic Shorthair Mix,0,0
6,12,1,12,0,1.0,German Shepherd/Chow Chow,0,0
10,36,0,36,0,1.0,Miniature Schnauzer Mix,0,0
4,6,2,6,0,0.0,Pit Bull/Weimaraner,0,0
10,36,1,36,1,0.0,Yorkshire Terrier Mix,0,0
5,12,2,12,1,1.0,Pit Bull Mix,0,1
10,24,0,24,1,1.0,Australian Kelpie Mix,0,0
9,10,2,10,0,0.0,Queensland Heeler Mix,0,0
1,2,2,2,1,0.0,Yorkshire Terrier/Chihuahua Shorthair,0,0
2,60,0,60,1,1.0,Pit Bull Mix,0,1
8,2,0,2,0,1.0,Australian Kelpie Mix,0,0
3,120,4,120,1,1.0,Domestic Shorthair Mix,0,0
11,24,2,24,0,1.0,Pit Bull Mix,0,1
10,4,0,4,0,1.0,Labrador Retriever Mix,0,0
5,12,0,12,1,1.0,Domestic Shorthair Mix,0,0
4,12,1,12,1,1.0,West Highland/Chihuahua Shorthair,0,0
12,6,0,6,1,1.0,Labrador Retriever Mix,1,0
4,36,2,36,1,1.0,Domestic Shorthair Mix,0,0
10,2,0,2,1,1.0,Chihuahua Shorthair Mix,1,1
8,12,2,12,2,Unknown,Domestic Shorthair Mix,0,0
11,2,2,2,0,1.0,Domestic Shorthair Mix,1,0
8,4,0,4,0,1.0,Domestic Longhair Mix,0,0
10,12,0,12,1,1.0,Siamese Mix,0,0
10,12,4,12,1,1.0,Pit Bull Mix,0,1
9,24,1,24,0,1.0,Dachshund Mix,0,0
1,6,0,6,1,1.0,Domestic Medium Hair Mix,0,0
10,1,2,1,0,0.0,Domestic Longhair Mix,0,0
7,1,2,1,0,0.0,Domestic Shorthair Mix,0,0
2,4,0,4,0,1.0,Domestic Shorthair Mix,0,0
6,2,0,2,1,0.0,Domestic Shorthair Mix,0,0
8,8,0,8,1,1.0,Pointer Mix,0,0
12,144,4,144,0,1.0,Domestic Shorthair Mix,0,0
3,144,4,144,1,1.0,Chow Chow Mix,0,0
10,0,2,0,1,0.0,Siamese Mix,0,0
6,12,1,12,0,1.0,Border Collie/German Shepherd,1,0
6,1,4,1,1,0.0,Domestic Shorthair Mix,0,0
11,60,0,60,1,1.0,Dogo Argentino Mix,0,0
7,96,2,96,1,0.0,Chihuahua Shorthair Mix,0,1
7,96,2,96,1,1.0,Pit Bull Mix,0,1
12,12,0,12,1,1.0,Great Pyrenees Mix,0,0
4,24,2,24,0,1.0,Boxer/Australian Cattle Dog,0,0
10,12,4,12,0,1.0,German Shepherd Mix,0,1
8,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
9,1,2,1,1,0.0,Domestic Shorthair Mix,1,0
5,24,2,24,1,0.0,Domestic Shorthair Mix,0,0
7,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
4,48,0,48,0,1.0,Domestic Shorthair Mix,1,0
7,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
11,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
8,60,0,60,1,1.0,Basset Hound Mix,0,0
1,5,0,5,1,1.0,Domestic Shorthair Mix,0,0
11,2,0,2,1,1.0,Domestic Longhair Mix,0,0
5,2,0,2,1,1.0,Domestic Medium Hair Mix,0,0
10,36,1,36,1,1.0,Shiba Inu Mix,0,0
10,36,1,36,0,1.0,Pit Bull Mix,0,1
5,1,2,1,1,0.0,Domestic Shorthair Mix,1,0
5,12,1,12,0,1.0,Plott Hound Mix,0,0
11,24,2,24,0,1.0,Chihuahua Shorthair Mix,0,1
11,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
6,24,1,24,0,1.0,Beauceron Mix,0,0
6,72,1,72,0,1.0,Chinese Sharpei Mix,0,0
10,5,2,5,0,0.0,Chihuahua Shorthair Mix,0,1
2,60,2,60,1,1.0,Domestic Shorthair Mix,0,0
9,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
4,3,1,3,0,1.0,Pekingese Mix,0,0
2,2,0,2,1,1.0,Anatol Shepherd Mix,0,0
10,180,4,180,0,1.0,Siamese Mix,0,0
12,96,1,96,0,1.0,Catahoula/Pit Bull,0,0
5,12,2,12,1,0.0,Domestic Shorthair Mix,0,0
11,3,0,3,1,1.0,Domestic Shorthair Mix,0,0
7,12,0,12,0,1.0,Maine Coon Mix,0,0
2,24,2,24,0,1.0,Rat Terrier Mix,0,0
10,1,2,1,0,0.0,Domestic Medium Hair Mix,0,0
1,2,1,2,0,0.0,Pit Bull Mix,0,1
6,0,2,0,1,0.0,Domestic Shorthair Mix,0,0
8,3,2,3,1,1.0,Domestic Shorthair Mix,0,0
8,108,2,108,0,1.0,Shih Tzu Mix,0,0
1,84,1,84,1,1.0,Labrador Retriever Mix,0,0
2,72,1,72,1,1.0,Schipperke Mix,1,0
4,120,2,120,0,1.0,Domestic Longhair Mix,1,0
10,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
8,96,0,96,1,1.0,Domestic Longhair Mix,0,0
2,9,1,9,1,1.0,Pointer/Boxer,0,0
6,36,4,36,0,0.0,Domestic Shorthair Mix,0,0
2,8,0,8,0,1.0,Labrador Retriever/Standard Poodle,1,0
12,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
10,9,2,9,0,1.0,Rottweiler Mix,0,1
10,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
12,10,0,10,0,1.0,Australian Cattle Dog Mix,0,0
5,132,4,132,0,1.0,Boxer Mix,0,0
1,12,0,12,0,1.0,Chihuahua Shorthair Mix,0,1
5,60,2,60,0,1.0,Chihuahua Shorthair Mix,0,1
10,24,0,24,0,1.0,German Shepherd/Bull Terrier,0,0
10,60,2,60,1,0.0,Miniature Pinscher/Pomeranian,0,0
4,12,1,12,0,1.0,Domestic Shorthair Mix,0,0
12,36,2,36,1,1.0,Labrador Retriever Mix,0,0
4,12,0,12,1,1.0,Beagle Mix,0,0
12,1,2,1,0,0.0,Domestic Shorthair Mix,0,0
10,24,0,24,0,1.0,Domestic Shorthair Mix,0,0
6,0,2,0,2,Unknown,Chihuahua Shorthair/Pit Bull,0,0
9,12,0,12,1,1.0,Pit Bull Mix,0,1
9,144,4,144,0,1.0,Harrier Mix,0,0
6,0,2,0,1,0.0,Australian Cattle Dog Mix,0,0
11,24,0,24,1,1.0,Rat Terrier Mix,0,0
3,12,2,12,1,1.0,Doberman Pinsch,0,0
4,12,0,12,0,1.0,Chihuahua Shorthair Mix,0,1
9,24,2,24,1,0.0,Labrador Retriever Mix,0,0
1,12,0,12,0,1.0,Miniature Poodle Mix,0,0
12,6,0,6,0,1.0,Burmese,0,0
7,2,0,2,1,1.0,Redbone Hound/Anatol Shepherd,0,0
12,3,0,3,0,1.0,Domestic Shorthair Mix,0,0
11,24,1,24,1,0.0,Chihuahua Shorthair Mix,0,1
4,5,2,5,0,0.0,Pit Bull Mix,1,1
12,24,1,24,0,1.0,Pit Bull Mix,0,1
8,12,2,12,0,0.0,Domestic Shorthair Mix,0,0
11,24,2,24,1,0.0,Domestic Shorthair Mix,0,0
10,12,2,12,1,1.0,Domestic Shorthair Mix,0,0
10,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
9,24,0,24,1,1.0,Maine Coon Mix,0,0
11,36,1,36,0,1.0,Domestic Shorthair Mix,0,0
2,6,0,6,1,1.0,Domestic Shorthair Mix,0,0
1,1,2,1,1,0.0,Pit Bull Mix,0,1
10,0,2,0,0,0.0,Domestic Medium Hair Mix,0,0
12,2,0,2,0,1.0,German Shepherd/Labrador Retriever,0,0
2,36,1,36,0,1.0,Domestic Shorthair Mix,0,0
6,1,2,1,0,0.0,Domestic Shorthair Mix,0,0
10,4,0,4,0,1.0,Domestic Shorthair Mix,1,0
10,24,2,24,1,0.0,Labrador Retriever,0,0
7,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
8,0,2,0,1,0.0,Domestic Shorthair Mix,1,0
7,3,2,3,0,1.0,Domestic Shorthair Mix,1,0
12,24,2,24,0,1.0,Pit Bull Mix,0,1
12,132,4,132,0,1.0,Labrador Retriever Mix,1,0
8,3,0,3,1,1.0,Domestic Shorthair Mix,0,0
10,10,0,10,1,1.0,Australian Shepherd/Australian Cattle Dog,0,0
6,24,0,24,0,1.0,Boxer/Chow Chow,0,0
10,2,2,2,1,0.0,Siamese Mix,0,0
11,24,2,24,0,1.0,Dogo Argentino Mix,0,0
12,84,1,84,1,1.0,Chow Chow/Australian Kelpie,0,0
1,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
3,12,4,12,1,1.0,Pit Bull Mix,0,1
8,72,0,72,0,1.0,Pit Bull Mix,0,1
7,0,2,0,2,Unknown,Domestic Shorthair Mix,1,0
10,4,1,4,0,1.0,Labrador Retriever Mix,0,0
12,72,2,72,0,1.0,Pit Bull Mix,0,1
7,48,0,48,1,1.0,Chihuahua Shorthair Mix,0,1
11,12,2,12,1,0.0,Dachshund Mix,0,0
9,12,0,12,0,1.0,Labrador Retriever/Chinese Sharpei,0,0
9,12,4,12,0,0.0,Domestic Shorthair Mix,0,0
1,2,0,2,1,1.0,Chihuahua Shorthair Mix,0,1
8,2,2,2,0,1.0,Great Pyrenees/Border Collie,0,0
1,60,4,60,0,1.0,Catahoula Mix,0,0
10,24,0,24,0,1.0,American Pit Bull Terrier Mix,0,0
11,24,1,24,0,1.0,Pit Bull Mix,0,1
5,24,2,24,1,1.0,Chihuahua Shorthair Mix,0,1
8,36,0,36,0,1.0,Chihuahua Shorthair Mix,0,1
1,12,1,12,1,1.0,Jack Russell Terrier Mix,0,0
3,48,2,48,1,1.0,Catahoula Mix,0,0
9,24,0,24,0,1.0,Whippet/Chihuahua Shorthair,0,0
8,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
10,12,1,12,0,1.0,Tibetan Terrier Mix,0,0
8,24,1,24,1,1.0,American Pit Bull Terrier Mix,1,0
12,12,0,12,1,1.0,Chihuahua Shorthair Mix,0,1
9,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
7,12,2,12,1,0.0,Domestic Shorthair Mix,0,0
3,5,0,5,0,1.0,Domestic Medium Hair,0,0
1,24,4,24,0,1.0,Labrador Retriever Mix,1,0
4,2,2,2,1,0.0,Labrador Retriever Mix,1,0
12,24,1,24,1,1.0,Pit Bull Mix,0,1
11,24,2,24,0,0.0,Domestic Shorthair Mix,0,0
10,48,2,48,2,Unknown,Domestic Medium Hair Mix,0,0
6,132,1,132,0,1.0,Border Collie,0,0
2,4,2,4,0,0.0,Labrador Retriever Mix,0,0
2,24,0,24,0,1.0,Jack Russell Terrier/Australian Cattle Dog,0,0
8,0,2,0,1,0.0,Domestic Shorthair Mix,1,0
12,72,1,72,1,1.0,Dachshund Mix,0,0
5,4,0,4,0,1.0,Domestic Shorthair Mix,0,0
1,48,2,48,1,1.0,Jack Russell Terrier/Australian Cattle Dog,0,0
6,48,0,48,1,1.0,Catahoula/Australian Shepherd,0,0
7,2,2,2,0,0.0,Labrador Retriever Mix,0,0
6,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
9,24,1,24,0,1.0,Collie Rough Mix,0,0
1,36,0,36,1,1.0,Staffordshire Mix,0,0
11,1,2,1,0,0.0,Domestic Shorthair Mix,0,0
11,24,1,24,1,1.0,Silky Terrier Mix,0,0
12,24,0,24,0,1.0,Bruss Griffon Mix,0,0
12,2,0,2,0,1.0,Domestic Shorthair Mix,1,0
4,36,2,36,0,1.0,Jack Russell Terrier Mix,0,0
1,132,2,132,0,1.0,Chihuahua Shorthair Mix,0,1
12,24,1,24,0,1.0,Siberian Husky Mix,0,0
12,84,4,84,0,0.0,Siberian Husky Mix,0,0
11,12,0,12,0,1.0,Pit Bull Mix,0,1
11,84,1,84,0,0.0,Chihuahua Shorthair Mix,0,1
2,0,2,0,0,0.0,Labrador Retriever Mix,0,0
3,48,2,48,1,1.0,Domestic Shorthair Mix,0,0
7,0,2,0,0,0.0,Manx Mix,0,0
12,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
7,12,2,12,1,0.0,Domestic Shorthair Mix,0,0
4,24,2,24,0,1.0,Beagle Mix,0,0
10,48,4,48,0,1.0,Domestic Shorthair Mix,1,0
1,120,0,120,0,1.0,Vizsla,0,0
2,24,2,24,0,1.0,Staffordshire Mix,0,0
2,24,2,24,1,0.0,German Shepherd,0,0
1,2,0,2,0,1.0,Boxer Mix,0,0
6,12,2,12,1,0.0,Shih Tzu Mix,0,0
5,5,2,5,1,0.0,Chihuahua Shorthair Mix,0,1
6,36,2,36,0,0.0,Domestic Shorthair,0,0
1,48,0,48,1,1.0,Australian Shepherd Mix,0,0
12,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
11,1,0,1,0,1.0,Miniature Pinscher/Chihuahua Shorthair,0,0
8,3,4,3,0,0.0,Domestic Longhair Mix,1,0
12,24,4,24,0,1.0,Pit Bull Mix,0,1
11,12,0,12,0,1.0,Miniature Poodle Mix,0,0
1,36,2,36,0,0.0,Chihuahua Shorthair Mix,0,1
5,12,0,12,1,1.0,Rat Terrier Mix,0,0
9,8,0,8,0,1.0,Chihuahua Shorthair Mix,0,1
4,5,0,5,0,1.0,Chihuahua Shorthair Mix,0,1
11,24,1,24,1,1.0,Pit Bull Mix,0,1
12,24,0,24,1,1.0,Pit Bull Mix,0,1
4,60,0,60,1,1.0,Shih Tzu,0,0
11,60,1,60,1,1.0,Chihuahua Shorthair Mix,0,1
11,12,4,12,0,1.0,Pit Bull Mix,0,1
8,2,0,2,0,1.0,Chihuahua Shorthair Mix,0,1
2,36,2,36,2,Unknown,Domestic Shorthair Mix,0,0
7,0,2,0,1,0.0,Domestic Shorthair Mix,0,0
5,1,0,1,0,1.0,Beagle/Pug,0,0
2,48,1,48,0,1.0,Chihuahua Longhair Mix,0,0
12,10,0,10,0,1.0,Border Terrier/Yorkshire Terrier,0,0
2,6,1,6,0,1.0,Domestic Shorthair Mix,0,0
2,24,0,24,1,1.0,Pug/Beagle,0,0
12,60,0,60,0,1.0,Boerboel Mix,0,0
6,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
12,96,1,96,0,1.0,Golden Retriever Mix,0,0
5,1,0,1,1,1.0,Shih Tzu,0,0
11,12,1,12,1,1.0,Doberman Pinsch/Vizsla,0,0
10,1,2,1,1,0.0,Domestic Shorthair Mix,1,0
6,24,0,24,1,1.0,Domestic Shorthair Mix,0,0
8,96,1,96,0,1.0,Domestic Shorthair Mix,1,0
6,1,2,1,1,0.0,Domestic Shorthair Mix,0,0
8,2,2,2,0,0.0,Domestic Shorthair Mix,1,0
12,9,0,9,0,1.0,Domestic Shorthair Mix,0,0
4,4,2,4,0,0.0,Jack Russell Terrier Mix,0,0
10,144,1,144,0,1.0,Australian Shepherd Mix,0,0
1,12,0,12,0,1.0,Bengal Mix,0,0
3,96,0,96,1,1.0,Jack Russell Terrier Mix,0,0
7,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
7,1,0,1,1,1.0,Labrador Retriever/Blue Lacy,0,0
10,0,2,0,1,0.0,Domestic Shorthair Mix,0,0
3,0,2,0,1,0.0,Domestic Shorthair Mix,0,0
1,4,0,4,1,1.0,Domestic Shorthair Mix,1,0
11,2,0,2,0,1.0,Siamese Mix,0,0
4,12,0,12,1,1.0,Rat Terrier Mix,0,0
11,12,1,12,0,1.0,Pit Bull Mix,0,1
2,36,1,36,1,1.0,Bichon Frise Mix,0,0
5,0,2,0,1,0.0,Labrador Retriever,1,0
4,48,0,48,1,1.0,Border Collie Mix,0,0
2,12,2,12,1,1.0,Domestic Shorthair Mix,0,0
5,5,2,5,2,Unknown,Cairn Terrier Mix,0,0
11,6,0,6,0,1.0,German Shepherd/Akita,0,0
10,10,2,10,0,1.0,Miniature Pinscher Mix,0,0
2,36,1,36,1,1.0,Miniature Poodle Mix,0,0
11,24,1,24,0,1.0,Pit Bull/Blue Lacy,1,0
8,24,1,24,1,1.0,Labrador Retriever Mix,0,0
11,11,0,11,1,1.0,Pointer Mix,0,0
4,0,2,0,1,0.0,Domestic Shorthair Mix,0,0
7,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
11,2,2,2,0,1.0,Domestic Medium Hair Mix,0,0
8,60,1,60,1,1.0,Pit Bull Mix,0,1
2,96,0,96,0,1.0,Domestic Longhair Mix,0,0
2,12,0,12,1,1.0,Domestic Shorthair Mix,0,0
10,60,2,60,0,1.0,Yorkshire Terrier/Miniature Poodle,1,0
