,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,tot_liv_area,1.5Fin,1.5Unf,1Story,2.5Fin,2.5Unf,2Story,SFoyer,SLvl,Flat,Gable,Gambrel,Hip,Mansard,Shed,BrkCmn,BrkFace,NA,None,Stone,BrkTil,CBlock,PConc,Slab,Stone,Wood,N,Y
43,902406090,50,RM,81.0,12150,Pave,Grvl,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1.5Fin,5,5,1954,1954,Gable,CompShg,1,MetalSd,BrkFace,335.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,1050.0,1050.0,GasA,5,N,3,1050,745,0,1795,0.0,0.0,2,0,4,1,3,7,8,0,0,Attchd,1954.0,1,1.0,352.0,2,3,3,0,0,0,0,0,0,0,0,NA,0,11,2008,1,131500,1795.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
44,905102170,20,RL,70.0,11200,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1Story,5,5,1965,1965,Hip,CompShg,1,HdBoard,None,0.0,3,3,CBlock,3,3,1,3,906.0,1,0.0,134.0,1040.0,GasA,5,Y,5,1040,0,0,1040,1.0,0.0,1,0,3,1,3,5,8,0,0,Detchd,1965.0,1,1.0,384.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,2,2008,1,129500,1946.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
45,909281110,70,RL,100.0,9670,Pave,NA,3,HLS,3,Inside,2,3,Norm,Norm,1Fam,2Story,8,6,1935,1950,Gable,CompShg,2,Stucco,Stone,40.0,3,3,PConc,3,2,1,2,210.0,1,0.0,398.0,608.0,GasA,3,Y,5,983,890,0,1873,0.0,0.0,1,1,4,1,3,9,8,2,4,Detchd,1935.0,3,2.0,786.0,2,3,3,0,0,207,0,0,0,0,0,NA,0,6,2008,1,257076,2083.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
46,909101140,50,RL,60.0,10998,Pave,Grvl,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,1,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,2,408.0,4,420.0,156.0,984.0,GasA,5,Y,5,984,620,0,1604,0.0,0.0,2,0,3,1,3,6,6,0,0,Detchd,1977.0,1,2.0,660.0,3,3,3,0,68,0,0,0,0,0,0,NA,0,7,2009,1,117000,2432.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
47,909275050,70,RL,60.0,7200,Pave,NA,4,HLS,3,Inside,2,3,Norm,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,2,Wd Shng,None,0.0,3,2,BrkTil,4,3,1,1,0.0,1,0.0,776.0,776.0,GasA,3,Y,5,851,651,0,1502,0.0,0.0,1,1,3,1,3,6,8,1,4,Attchd,1931.0,2,1.0,270.0,3,3,2,0,0,112,0,0,0,0,3,NA,0,2,2008,1,149000,1502.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
48,534475100,20,RL,80.0,9920,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,1,HdBoard,Stone,110.0,3,3,CBlock,3,3,1,3,354.0,2,290.0,412.0,1056.0,GasA,3,Y,5,1063,0,0,1063,1.0,0.0,1,0,3,1,3,6,8,0,0,Attchd,1954.0,2,1.0,280.0,3,3,3,0,0,164,0,0,0,0,3,NA,0,2,2010,1,128000,1707.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
49,528188090,160,RL,36.0,2448,Pave,NA,4,Lvl,3,Inside,3,3,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,3,Wd Shng,Stone,106.0,4,3,PConc,4,3,1,1,0.0,1,0.0,764.0,764.0,GasA,5,Y,5,764,862,0,1626,0.0,0.0,2,1,2,1,4,6,8,0,0,BuiltIn,2003.0,2,2.0,474.0,3,3,3,0,27,0,0,0,0,0,0,NA,0,10,2008,1,155000,1626.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
50,533221080,160,FV,69.05520046484602,2998,Pave,NA,4,Lvl,3,Inside,3,3,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,1,MetalSd,BrkFace,513.0,4,3,PConc,4,3,1,6,353.0,1,0.0,403.0,756.0,GasA,5,Y,5,768,756,0,1524,0.0,0.0,2,1,2,1,4,4,8,0,0,Detchd,2000.0,1,2.0,440.0,3,3,3,0,32,0,0,0,0,0,0,NA,0,6,2006,1,166000,1877.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
51,909250220,50,RL,65.0,7804,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,2,Plywood,None,0.0,3,3,BrkTil,3,3,1,4,622.0,1,0.0,500.0,1122.0,GasA,3,Y,5,1328,653,0,1981,1.0,0.0,2,0,4,1,4,7,6,2,3,Detchd,1981.0,1,2.0,576.0,3,3,3,431,44,0,0,0,0,0,3,NA,0,12,2009,1,135000,2603.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
52,527356020,60,RL,80.0,16692,Pave,NA,3,Lvl,3,Inside,3,2,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,2,Plywood,BrkFace,184.0,3,3,CBlock,4,3,1,4,790.0,2,469.0,133.0,1392.0,GasA,3,Y,5,1392,1392,0,2784,1.0,0.0,3,1,5,1,4,12,8,2,3,Attchd,1978.0,2,2.0,564.0,3,3,3,0,112,0,0,440,519,2,3,TenC,2000,7,2006,1,250000,4043.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
53,923226250,160,RM,21.0,1476,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,3,CmentBd,None,0.0,3,3,CBlock,3,3,1,6,176.0,1,0.0,370.0,546.0,GasA,5,Y,5,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,8,0,0,NA,1978.7077955601446,0,0.0,0.0,0,0,3,200,26,0,0,0,0,0,0,NA,0,3,2010,1,76000,1268.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
54,535305120,20,RL,75.0,10170,Pave,NA,4,Lvl,3,Corner,3,1,Norm,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,1,Wd Sdng,BrkFace,522.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,216.0,216.0,GasA,3,Y,5,1575,0,0,1575,0.0,0.0,1,1,2,1,4,5,8,1,4,Attchd,1951.0,1,2.0,400.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,6,2006,1,155000,1575.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
55,905106140,60,RL,80.0,9364,Pave,NA,4,Lvl,3,Corner,3,1,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,1,HdBoard,Stone,143.0,3,3,CBlock,3,3,1,5,371.0,1,0.0,292.0,663.0,GasA,3,Y,5,663,689,0,1352,0.0,0.0,1,1,4,1,3,7,8,0,0,Attchd,1969.0,3,1.0,299.0,3,3,3,379,36,0,0,0,0,0,3,NA,0,3,2010,1,158000,1723.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
56,533212020,160,FV,24.0,2544,Pave,Pave,4,Lvl,3,Inside,3,3,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,1,MetalSd,None,0.0,4,3,PConc,4,3,1,6,368.0,5,42.0,190.0,600.0,GasA,5,Y,5,600,600,0,1200,1.0,0.0,2,1,2,1,4,4,8,0,0,Detchd,2004.0,2,2.0,480.0,3,3,3,0,172,0,0,0,0,0,0,NA,0,2,2010,1,149500,1610.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
57,534479300,20,RL,82.0,9888,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,1,MetalSd,None,0.0,3,4,CBlock,3,3,1,4,486.0,1,0.0,450.0,936.0,GasA,3,Y,4,936,0,0,936,0.0,0.0,1,0,2,1,3,5,8,0,0,Attchd,1954.0,1,1.0,240.0,3,3,3,0,0,160,0,0,0,0,3,NA,0,3,2006,1,121000,1422.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
58,535304170,20,RL,68.0,7942,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,1,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,85.0,5,955.0,0.0,1040.0,GasA,3,Y,3,1040,0,0,1040,0.0,1.0,1,0,3,1,3,6,8,0,0,Attchd,1953.0,3,1.0,293.0,3,3,3,0,0,0,0,0,0,0,3,NA,0,6,2007,1,136000,2080.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
59,527107010,60,RL,69.05520046484602,15038,Pave,NA,2,Lvl,3,Corner,3,2,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,1,HdBoard,None,0.0,3,3,PConc,4,3,1,3,138.0,1,0.0,778.0,916.0,GasA,4,Y,5,916,720,0,1636,0.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,1996.0,3,2.0,386.0,3,3,3,168,84,0,0,0,0,0,0,NA,0,11,2008,1,173000,1774.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
60,528382020,60,RL,92.0,11764,Pave,NA,3,Lvl,3,CulDSac,3,3,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,3,VinylSd,BrkFace,348.0,4,3,PConc,4,3,1,6,524.0,1,0.0,628.0,1152.0,GasA,5,Y,5,1164,1106,0,2270,0.0,0.0,2,1,4,1,4,9,8,1,4,Attchd,1999.0,3,3.0,671.0,3,3,3,132,57,0,0,0,0,0,0,NA,0,4,2010,1,290000,2794.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
61,528458130,60,FV,75.0,9000,Pave,NA,4,Lvl,3,Inside,3,3,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,3,CmentBd,None,0.0,4,3,PConc,4,3,3,6,64.0,1,0.0,1120.0,1184.0,GasA,5,Y,5,1184,1426,0,2610,0.0,0.0,2,1,4,1,5,11,8,1,4,BuiltIn,2007.0,3,2.0,550.0,3,3,3,208,364,0,0,0,0,0,0,NA,0,8,2007,3,303477,2674.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
62,905109170,20,RL,69.05520046484602,20062,Pave,NA,3,Low,3,Inside,2,3,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,1,Wd Sdng,None,0.0,4,4,CBlock,4,3,4,5,1092.0,1,0.0,328.0,1420.0,GasA,4,Y,5,1483,0,0,1483,1.0,0.0,1,1,1,1,3,4,8,2,3,Attchd,1977.0,2,2.0,690.0,3,3,3,496,0,0,0,0,0,0,0,NA,0,4,2010,1,270000,2575.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
63,902109160,50,RM,81.0,7308,Pave,NA,4,Lvl,3,Corner,3,1,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,2,Wd Shng,None,0.0,2,2,BrkTil,3,3,1,3,360.0,1,0.0,576.0,936.0,GasA,4,N,4,960,780,0,1740,0.0,0.0,1,0,2,1,5,6,8,1,4,Detchd,1920.0,1,1.0,225.0,2,2,1,0,0,236,0,0,0,0,0,NA,0,6,2008,1,122250,2100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
64,535178120,20,RL,70.0,8750,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,1,AsbShng,None,0.0,3,3,CBlock,3,3,1,3,172.0,2,483.0,727.0,1382.0,GasA,4,Y,4,1382,0,0,1382,0.0,1.0,1,0,3,1,4,6,8,0,0,Attchd,1955.0,1,1.0,350.0,3,3,3,280,0,0,0,0,0,0,2,NA,0,7,2009,1,153000,2037.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
65,923202134,20,RL,70.0,8402,Pave,NA,4,Lvl,3,Inside,3,2,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,3,VinylSd,None,0.0,3,3,PConc,4,3,1,5,206.0,1,0.0,914.0,1120.0,GasA,5,Y,5,1120,0,0,1120,0.0,0.0,1,0,3,1,3,6,8,0,0,NA,1978.7077955601446,0,0.0,0.0,0,0,3,0,30,0,0,0,0,0,0,NA,0,12,2007,3,147000,1326.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
66,909252150,70,RL,63.0,4000,Pave,NA,4,Lvl,3,Inside,3,3,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,1,Wd Sdng,None,0.0,3,3,BrkTil,4,3,1,6,246.0,1,0.0,285.0,531.0,GasA,3,Y,5,567,531,0,1098,1.0,0.0,1,0,2,1,3,5,8,1,4,Detchd,1930.0,1,1.0,216.0,3,3,3,0,0,0,0,0,0,0,3,NA,0,6,2007,1,148500,1344.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
67,908188150,160,RM,32.0,3363,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,3,VinylSd,Stone,117.0,4,3,PConc,4,3,1,1,0.0,1,0.0,976.0,976.0,GasA,5,Y,5,976,732,0,1708,0.0,0.0,2,0,3,1,4,7,4,0,0,Detchd,2004.0,1,2.0,380.0,3,3,3,0,40,0,0,0,0,0,0,NA,0,4,2006,1,130000,1708.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
68,528150040,20,RL,94.0,13615,Pave,NA,3,HLS,3,Corner,2,3,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,1,MetalSd,Stone,510.0,5,3,PConc,5,3,4,1,0.0,1,0.0,1802.0,1802.0,GasA,5,Y,5,1802,0,0,1802,0.0,0.0,2,1,3,1,5,7,8,1,4,Attchd,2006.0,3,3.0,843.0,3,3,3,158,105,0,0,0,0,0,0,NA,0,6,2007,1,372000,1802.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
69,528228565,120,RL,43.0,3013,Pave,NA,4,Lvl,3,Inside,3,2,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,3,VinylSd,BrkFace,145.0,4,3,PConc,4,3,4,6,16.0,1,0.0,1346.0,1362.0,GasA,5,Y,5,1506,0,0,1506,0.0,0.0,2,0,2,1,4,6,8,1,4,Attchd,2005.0,3,2.0,440.0,3,3,3,142,20,0,0,0,0,0,0,NA,0,4,2006,1,213490,1522.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
70,905453080,20,RL,44.0,17485,Pave,NA,2,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,3,VinylSd,Stone,96.0,4,3,PConc,4,3,4,6,1346.0,1,0.0,162.0,1508.0,GasA,5,Y,5,1508,0,0,1508,1.0,0.0,1,0,1,1,4,5,8,2,3,Attchd,2009.0,2,2.0,572.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,1,2010,2,308030,2854.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
71,914453045,20,RL,69.05520046484602,23730,Pave,NA,2,Lvl,3,Inside,3,2,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,1,MetalSd,BrkFace,668.0,4,3,PConc,5,3,2,6,700.0,1,0.0,1140.0,1840.0,GasA,5,Y,5,2032,0,0,2032,1.0,0.0,3,0,3,1,4,7,8,0,0,Attchd,1996.0,3,3.0,786.0,3,3,3,0,46,192,0,0,0,0,0,NA,0,9,2008,1,300000,2732.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
72,535403150,20,RL,79.0,8910,Pave,NA,4,Lvl,3,Corner,3,1,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,2,BrkFace,None,0.0,3,3,CBlock,3,3,2,5,655.0,1,0.0,0.0,655.0,GasA,5,Y,5,1194,0,0,1194,0.0,1.0,1,0,3,1,3,6,8,1,2,BuiltIn,1954.0,3,2.0,539.0,3,3,3,0,0,192,0,0,0,0,0,NA,0,7,2006,1,159500,1849.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
73,908188140,160,RM,24.0,2522,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,3,VinylSd,Stone,50.0,4,3,PConc,4,3,1,1,0.0,1,0.0,970.0,970.0,GasA,5,Y,5,970,739,0,1709,0.0,0.0,2,0,3,1,4,7,4,0,0,Detchd,2004.0,1,2.0,380.0,3,3,3,0,40,0,0,0,0,0,0,NA,0,4,2006,1,137500,1709.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
74,528439030,20,RL,73.0,8688,Pave,NA,4,Lvl,3,Inside,3,3,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,3,VinylSd,BrkFace,228.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1616.0,1616.0,GasA,5,Y,5,1616,0,0,1616,0.0,0.0,2,0,3,1,4,7,8,0,0,Attchd,2005.0,2,3.0,834.0,3,3,3,208,59,0,0,0,0,0,0,NA,0,4,2006,1,232000,1616.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
75,903452025,30,RM,69.05520046484602,6291,Grvl,NA,3,Lvl,3,Inside,3,1,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,2,Wd Shng,None,0.0,4,4,BrkTil,3,3,1,1,0.0,1,0.0,768.0,768.0,GasA,3,Y,5,768,0,0,768,0.0,0.0,1,0,1,1,3,4,8,0,0,Detchd,1930.0,1,2.0,440.0,3,3,1,0,0,84,0,0,0,0,0,NA,0,7,2008,1,93850,768.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
76,905200380,30,RL,69.05520046484602,17529,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,2,Wd Sdng,Stone,65.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,872.0,872.0,GasA,2,N,3,872,0,0,872,0.0,0.0,1,0,2,1,2,5,5,1,4,Detchd,1924.0,1,1.0,322.0,2,2,1,0,0,116,0,0,0,0,0,NA,0,4,2006,1,105000,872.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
77,903235100,30,RM,60.0,6324,Pave,NA,3,Lvl,3,Inside,3,1,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,1,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,520.0,520.0,GasA,2,N,5,520,0,0,520,0.0,0.0,1,0,1,1,2,4,8,0,0,Detchd,1920.0,1,1.0,240.0,2,3,3,49,0,87,0,0,0,0,0,NA,0,5,2008,1,68500,520.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
78,535106190,90,RL,80.0,11600,Pave,NA,4,Lvl,3,Corner,3,1,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,1,MetalSd,BrkFace,361.0,3,3,CBlock,3,3,1,3,443.0,1,0.0,662.0,1105.0,GasA,3,Y,4,1105,1169,0,2274,0.0,0.0,2,0,5,2,3,12,8,0,0,Detchd,1960.0,1,2.0,480.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,1,2010,1,154300,2717.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
79,910201050,50,RM,50.0,7288,Pave,NA,4,Lvl,3,Inside,3,1,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,3,VinylSd,None,0.0,4,4,BrkTil,3,1,1,1,0.0,1,0.0,936.0,936.0,GasA,5,Y,5,936,665,0,1601,0.0,0.0,2,0,3,1,3,6,8,0,0,NA,1978.7077955601446,0,0.0,0.0,0,0,1,0,0,0,176,0,0,0,0,NA,0,9,2007,1,129850,1601.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
80,902301130,70,RM,35.0,4571,Pave,Grvl,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,1,MetalSd,None,0.0,3,3,BrkTil,3,3,1,4,168.0,1,0.0,448.0,616.0,GasA,5,Y,5,616,616,0,1232,0.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1920.0,1,2.0,480.0,2,2,3,280,0,143,0,0,0,0,0,NA,0,6,2007,1,114000,1400.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
81,527214050,20,RL,63.0,17423,Pave,NA,3,Lvl,3,CulDSac,3,3,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,3,VinylSd,Stone,748.0,5,3,PConc,5,3,1,6,1904.0,1,0.0,312.0,2216.0,GasA,5,Y,5,2234,0,0,2234,1.0,0.0,2,0,1,1,5,9,8,1,4,Attchd,2009.0,3,3.0,1166.0,3,3,3,0,60,0,0,0,0,0,0,NA,0,7,2009,3,501837,4138.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
82,902300215,50,RM,100.0,12665,Pave,Grvl,3,Lvl,3,Inside,3,1,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,1,Wd Sdng,None,0.0,3,3,BrkTil,3,3,2,1,0.0,1,0.0,876.0,876.0,GasA,4,Y,5,876,540,0,1416,0.0,0.0,1,1,4,1,3,7,8,1,4,Detchd,1949.0,1,3.0,720.0,3,3,3,418,0,194,0,0,0,0,0,NA,0,6,2008,1,153900,1416.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
83,527425110,20,RL,60.0,9000,Pave,NA,4,Lvl,3,FR2,3,1,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,3,VinylSd,None,0.0,3,4,CBlock,3,3,1,5,240.0,1,0.0,624.0,864.0,GasA,4,Y,5,864,0,0,864,0.0,0.0,1,0,3,1,3,5,8,0,0,Detchd,1986.0,1,2.0,576.0,3,3,3,200,0,0,0,0,0,0,2,NA,0,7,2009,1,130000,1104.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
84,923203140,120,RM,32.0,4500,Pave,NA,4,Lvl,3,FR2,3,2,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,3,VinylSd,BrkFace,197.0,3,3,PConc,5,3,1,6,864.0,1,0.0,325.0,1189.0,GasA,5,Y,5,1189,0,0,1189,1.0,0.0,2,0,2,1,3,4,8,0,0,Attchd,1997.0,2,2.0,392.0,3,3,3,0,122,0,0,0,0,0,0,NA,0,4,2008,1,160500,2053.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
85,528186110,120,RL,48.0,6373,Pave,NA,4,Lvl,3,Inside,3,3,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,1,MetalSd,BrkFace,572.0,5,3,PConc,5,4,1,6,415.0,1,0.0,1251.0,1666.0,GasA,5,Y,5,1666,0,0,1666,1.0,0.0,2,0,2,1,4,6,8,1,4,Attchd,2006.0,2,2.0,575.0,3,3,3,228,75,0,0,0,0,0,0,NA,0,6,2006,3,310090,2081.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
86,531371050,20,RL,67.0,10083,Pave,NA,4,Lvl,3,Inside,3,2,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,3,VinylSd,NA,99.69590931493346,4,3,PConc,4,3,1,6,833.0,1,0.0,343.0,1176.0,GasA,5,Y,5,1200,0,0,1200,1.0,0.0,2,0,2,1,4,5,8,0,0,Attchd,2003.0,2,2.0,555.0,3,3,3,0,41,0,0,0,0,0,0,NA,0,8,2009,1,184900,2033.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
87,535327200,20,RL,70.0,13300,Pave,NA,4,Lvl,3,Inside,3,1,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,1,Wd Sdng,None,0.0,3,3,CBlock,4,3,1,3,377.0,1,0.0,551.0,928.0,GasA,3,Y,5,928,0,0,928,0.0,0.0,1,0,2,1,3,4,8,0,0,Attchd,1956.0,1,1.0,252.0,3,3,3,261,0,156,0,0,0,0,0,NA,0,6,2007,1,132000,1305.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
